Property ID,Property Name,Address 1,Primary Property Type - Self Selected,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Latitude,Longitude,Fine_2024-2029,Fine_2030-2034,Fine_2035-2039
4403640,MP Management - 1025 Boynton,1025 Boynton Ave,Multifamily Housing,1931,22,119.1,416.6,61500.0,40.824595,-73.877299,395.30428800000544,56489.483808,67276.244082
4403643,MP Management - 119 E 19th St,119 e 19th st,Multifamily Housing,1927,33,105.8,371.3,62456.0,40.646451,-73.961532,0.0,43491.63906576,54446.076458816
4403647,MP Management - 125 E 18th St,125 e 18th st,Multifamily Housing,1931,22,116.8,413.4,62207.0,40.64812,-73.96281,0.0,54997.765577064,65908.529745596
4403651,MP Management - 1480 Ocean Ave,1480 Ocean Ave,Multifamily Housing,1936,72,78,240.4,54531.0,40.626299,-73.956511,0.0,15518.378321495997,25082.814492252
4403656,MP Management - 155 Linden Blvd,155 linden blvd,Multifamily Housing,1951,11,124.3,858.6,121750.0,40.652461,-73.953333,9859.048124000015,120907.28156400002,142261.55901700002
4405211,MP Management - 1750 E 172nd St,1750 e 172nd st,Multifamily Housing,1930,31,102,648.9,111500.0,40.832625,-73.868901,0.0,73900.905262,93457.389336
4405215,MP Management - 8750 Bay Parkway,8750 bay parkway,Multifamily Housing,1927,76,76.4,398,92100.0,40.599068,-73.996817,0.0,24059.559299999983,40213.39053959999
4405216,MP Management - 1775 Davidson Ave,1775 Davidson Ave,Multifamily Housing,1929,18,117.3,344,51400.0,40.848813,-73.91272,0.0,46091.36461839999,55106.6406848
4405218,MP Management - 35-45 Arden St,35-45 Arden St,Multifamily Housing,1930,1,167.9,460.3,44800.0,40.862012,-73.927167,42317.2051456,83179.30664960001,91036.9791744
4406610,MP Management - 2757 Claflin Ave,2757 Claflin Ave,Multifamily Housing,1927,78,73,494,118000.0,40.870767,-73.900456,0.0,26557.866823999993,47254.414992000005
